name,ingredients
One-Pot Shrimp And Spinach Fettuccine Alfredo Pasta,"2 tablespoons butter, 1 lb shrimp (455 g), peeled and deveined, salt, to taste, black pepper, to taste, 3 cloves garlic, minced, ½ lb bacon (225 g), cooked, cut into small strips, 7 oz baby spinach (195 g), 1 ½ cups heavy cream (355 mL), 1 lb fettuccine pasta (455 g), cooked, ¾ cup grated parmesan cheese (80 g), ⅓ cup fresh parsley (10 g), chopped"
Slow Cooked Jambalaya,"2 tomatoes, diced, 12 oz chicken stock (340 g), 1 can tomato paste, 4 bay leaves, 2 teaspoons dried basil, 1 ½ teaspoons dried oregano, 1 teaspoon Slap Ya Mama Cajun Seasoning, 1 teaspoon salt, ½ teaspoon worcestershire sauce, 2 teaspoons cayenne pepper, replace with 2 tsp of reaper pepper for extra spice, 1 teaspoon black pepper, 1 medium red onion, chopped, 1 green bell pepper, chopped, 3 celery ribs, sliced, 4 okras, sliced, 2 jalapeñoes, sliced, 3 cloves garlic, minced, 1 lb andouille sausage (425 g), sliced, 2 chicken breasts, cubed, 1 lb shrimp (425 g), peel and deveined, 1 ½ cups white rice (300 g), cooked according to package directions, 1 tablespoon fresh parsley, chopped"
Chicken Meatball Skewers,"1 lb chicken (455 g), ground, ¼ cup green onion (35 g), thinly sliced, 1 tablespoon ginger, minced, 1 teaspoon sesame oil, 3 tablespoons canola oil, ¼ cup panko breadcrumbs (10 g), if needed to form meatballs, sesame seed, to garnish, 1 cup soy sauce (235 mL), ¼ cup rice vinegar (60 mL), ¼ cup sake (60 mL), ¼ cup sugar (50 g), bamboo skewer, 6-inch (15cm)"
Mini Strudels 4 Ways,"2 sheets frozen puff pastry, thawed, 1 large egg, beaten, 2 tablespoons peach jam, 2 tablespoons blueberry, 2 tablespoons orange marmalade, 2 tablespoons fresh cranberries, 2 slices swiss cheese, quartered, 2 slices ham, quartered, ½ teaspoon freshly ground black pepper, 4 slices prosciutto, 10 pieces asparagus, cut into 2 in pieces (5 cm), ½ teaspoon freshly ground black pepper"
Bacon Mac ‘n’ Cheese Pot Pie,"3 cups milk (720 mL), 1 cup elbow pasta (100 g), 1 cup shredded cheddar cheese (100 g), 1 cup shredded mozzarella cheese (100 g), 1 tablespoon salt, 2 teaspoons pepper, 8 slices cheese, your choice of flavor, ½ cup cooked bacon (110 g), chopped, oil, or butter, for greasing, 2 tablespoons butter, melted, ½ teaspoon garlic powder, 1 teaspoon salt, 1 teaspoon italian seasoning"
Curry Beef Puffs,"3 tablespoons olive oil, 1 large yellow onion, finely diced, 2 large cloves garlic, minced, 1 lb lean ground beef (455 g), 2 tablespoons McCormick® Curry Powder, ½ teaspoon Mccormick® ground cumin, ¼ teaspoon sugar, ¼ teaspoon McCormick® black pepper, 1 teaspoon kosher salt, plus more to taste, ⅔ cup beef broth (155 mL), 1 tablespoon cornstarch, 2 sheets frozen puff pastry, 1 large egg, 1 tablespoon water, 12 sprigs fresh cilantro"
Get In My Belly Sausage Soup,"vegetable oil, 1 package kielbasa sausage, cubed, 1 leek, white park only, sliced, 6 green onions, white part only, chopped, 1 can corn, drained, 1 can kidney bean, drained, 1 can tomato paste, 2 teaspoons McCormick dark chili powder, water"
Hasselback Cheese Puff Fried Chicken,"4 boneless, skinless chicken breasts, salt, to taste, pepper, to taste, 3 cups buttermilk (720 mL), 1 packet ranch seasoning, 10 cups cheese puff (270 g), oil, to fry"
Summer Picnic Sandwich,"½ cup mayonnaise (120 g), ⅓ cup fresh basil (10 g), chopped, ¼ teaspoon salt, ½ teaspoon McCormick® Garlic Powder, 1 lemon, zested, 1 lb sourdough loaf (455 g), boule (1 loaf), 4 slices ham, 6 oz fresh mozzarella cheese (170 g), sliced, ½ cup roasted red pepper (50 g), 6 oz tomato (170 g), sliced, ¼ cup red onion (40 g), thinly sliced, ¼ cup green olives (45 g), pitted, cut in half"
Weeknight Chicken Curry,"3 medium chicken breasts, cut into bite-sized pieces, 2 teaspoons McCormick® Curry Powder, 4 teaspoons olive oil, 1 small onion, diced, 1 cup mixed bell peppers (100 g), diced, 1 jar tikka masala sauce, ½ cup half & half (120 mL), or cream, 6 cups cooked rice (1.2 kg)"
Chicken Parmesan Meatball Sub,"½ cup bread crumbs (55 g), 2 tablespoons whole milk, 1 lb ground chicken (425 g), 1 large egg, ¼ cup grated parmesan cheese (30 g), plus 2 tablespoons, divided, plus more for garnish, 1 teaspoon McCormick® Garlic Powder, ¼ teaspoon freshly ground black pepper, ½ teaspoon kosher salt, ½ teaspoon McCormick® Onion Powder, ½ teaspoon McCormick® Paprika, ¼ teaspoon McCormick® Oregano Leaves, ¼ teaspoon McCormick® Parsley Flakes, plus more for garnish, ¼ teaspoon McCormick® Basil Leaves, plus more for garnish, ¼ teaspoon McCormick® Crushed Red Pepper, 24 oz marinara sauce (705 g), 8 slices fresh mozzarella cheese, torn into pieces, 4 French rolls, split lengthwise and toasted"
Roasted Sweet Potato And Apple Salad,"3 tablespoons olive oil, 2 tablespoons apple cider vinegar, 1 teaspoon honey, ½ teaspoon dijon mustard, ¼ teaspoon salt, ¼ teaspoon ground black pepper, ¼ teaspoon ground cinnamon, ½ cup sweet potato (100 g), diced, 1 boneless, skinless chicken breast, 2 teaspoons olive oil, 1 teaspoon salt, ½ teaspoon ground black pepper, ¼ teaspoon paprika, 1 apple, cored and sliced, 2 cups baby spinach (80 g), 2 tablespoons feta cheese, crumbled, 2 tablespoons walnuts, toasted, unsalted, and chopped"
Grilled Swineapple Dogs,"½ pineapple, cut into 12 thin spears, 2 teaspoons paprika, 1 teaspoon garlic powder, 1 teaspoon chili powder, 1 teaspoon onion powder, ½ teaspoon black pepper, ½ teaspoon kosher salt, 1 lb bacon strips, 12 pork hot dogs, 12 hot dog buns, BBQ sauce, minced red onion, minced jalapeño"
Meal Prep Meatballs And Sauce,"2 lb ground beef (910 g), 85/15, ½ cup whole milk ricotta cheese (125 g), 2 large eggs, divided, ¼ cup bread crumbs (30 g), unseasoned, ¼ cup fresh parsley (10 g), packed, roughly chopped, 1 tablespoon McCormick® Oregano Leaves, divided, plus 1 teaspoon, 1 teaspoon red pepper flakes, divided, 4 teaspoons kosher salt, divided, plus more to taste, 2 tablespoons extra virgin olive oil, divided, 1 small yellow onion, 1/4 in (6 ml) diced, 2 cans crushed tomato, 1 tablespoon red wine vinegar, ½ lb linguine (225 g), freshly grated parmesan cheese, to taste, 12 hawaiian rolls, divided, 1 tablespoon French’s® Yellow Mustard, 2 roasted peppers, 2 in (5 cm), 1 head green leaf lettuce, torn, divided, 6 tablespoons red onion, pickled, divided, 1 tube pizza dough, ½ cup shredded low moisture mozzarella cheese (50 g), caesar dressing, to taste, 1 cup chicken stock (240 mL), 2 tablespoons unsalted butter, melted, 3 cloves garlic, minced, fresh basil, for garnish"
Turkey Shepherd’s Pie,"2 lb yukon gold potato (910 g), peeled if desired, diced, 1 tablespoon kosher salt, divided, plus 1/2 teaspoon, 2 tablespoons unsalted butter, ¼ cup milk (60 mL), 4 oz shredded cheddar cheese (115 g), divided, 2 tablespoons unsalted butter, divided, 1 ½ lb ground turkey (675 g), 1 yellow onion, diced, 2 celery stalks, diced, 1 large carrot, dicedd, ½ teaspoon kosher salt, 2 cloves garlic, minced, 2 large parsnips, peeledd and diced, ½ cup green beans (75 g), trimmed and chopped on the bias, 2 packets McCormick® Turkey Gravy Mix, 1 tablespoon all purpose flour, ½ teaspoon freshly ground black pepper, 1 teaspoon dried thyme, ½ teaspoon dried sage, ¾ cup milk (180 mL), 1 cup chicken stock (240 mL)"
Chicken Marinara,"½ cup rotini pasta (100 g), cooked, ¼ cup rotisserie chicken (30 g), shredded, ¼ cup marinara pasta sauce (65 g), 1 bell pepper, sliced, 1 apple, 1 juice box, frozen"
Grilled Mango BBQ Chicken Wings,"1 ripe mango, peeled, pitted, and cubed, 1 cup Juicy Juice® 100% juice (240 mL), mango, 2 tablespoons brown sugar, 2 tablespoons smoked paprika, 1 tablespoon kosher salt, 1 tablespoon dried onion, 1 teaspoon ground cumin, ¼ cup tomato paste (60 mL), 1 tablespoon garlic, minced, 3 tablespoons apple cider vinegar, 3 lb chicken wings (1.3 kg)"
Homemade Turkey Twizzlers,"4 turkey sausages, flour, as needed, egg, whisked with milk for egg wash, 2 cups bread crumbs (230 g), as needed, skewer, as needed, oil, to fry"
Cauliflower “Meat” Burrito Bowl,"1 medium head cauliflower, washed, 5 oz mushroom (140 g), such as baby bella, cleaned and quartered, 1 ½ tablespoons olive oil, 1 medium yellow onion, minced, 2 cloves garlic, minced, 2 teaspoons ground cumin, 1 ½ teaspoons smoked paprika, 2 tablespoons chili powder, 2 tablespoons soy sauce, salt, to taste, pepper, to taste, rice, cooked, corn, black bean, avocado, sliced, pico de gallo, lime wedge, fresh cilantro"
Franks RedHot® Buffalo Chicken Chopped Salad,"4 boneless, skinless chicken thighs, ½ cup Frank’s RedHot® Buffalo Sauce (120 mL), divided plus 3 tablespoons, ½ cup full-fat greek yogurt (145 g), ¼ cup mayonnaise (60 g), 1 tablespoon lemon juice, ⅓ cup buttermilk (80 mL), 2 tablespoons fresh chives, thinly sliced, 4 oz crumbled blue cheese (450 g), ½ teaspoon kosher salt, plus more taste, 1 pinch freshly ground black pepper, 1 large head romaine lettuce, chopped, 3 celeries, thinly sliced, leaves reserved for garnish, 3 medium carrots, peeled and thinly sliced, 1 cup grape tomato (200 g), halved, 1 oz crumbled blue cheese (30 g), fresh chive, thinly sliced, fresh dill, chopped"
Sheet-pan Party Paninis,"½ cup melted butter (115 g), 24 slices bread, divided, 4 slices cheddar cheese, 4 slices ham, ¼ cup shredded monterey jack cheese (25 g), 6 slices bacon, cooked, divided, 1 boneless, skinless chicken breast, grilled and sliced, 2 tablespoons ranch dressing, ¼ cup shredded cheddar cheese (25 g), 6 slices roast beef, ½ cup onion (75 g), sauteed, divided, 6 slices provolone cheese, ½ lb steak (225 g), grilled, sliced, ¼ cup pepper (25 g), sauteed, ¼ cup shredded mozzarella cheese (25 g), 5 slices avocado, 5 slices fresh mozzarella cheese, 2 tablespoons sundried tomato, chopped, 3 slices tomato, 2 tablespoons fresh basil, chopped, 4 slices turkey"
Val’s Easy Pasta Salad,"2 boxes tri-color rotini, 2 cucumbers, chopped, ½ cup red onion (75 g), chopped, ½ cup crumbled bacon (110 g), cooked, 1 block monterey jack cheese, cubed, 1 block pepper jack cheese, cubed, ½ cup italian dressing (75 g), salt and pepper, to taste"
Cauliflower “Meat” Tacos,"1 medium head cauliflower, washed, 5 oz mushroom (140 g), such as baby bella, cleaned and quartered, 1 ½ tablespoons olive oil, 1 medium yellow onion, minced, 2 cloves garlic, minced, 2 teaspoons ground cumin, 1 ½ teaspoons smoked paprika, 2 tablespoons chili powder, 2 tablespoons soy sauce, salt, to taste, pepper, to taste, corn tortilla, tomato, diced, avocado, diced, tomato salsa, fresh cilantro, lime wedge"
Spicy Fried Cauliflower “Chicken”,"1 large head cauliflower, cut into large florets, 1 cup unbleached all-purpose flour (125 g), 1 tablespoon cornstarch, or arrowroot powder, ½ teaspoon salt, ½ teaspoon cayenne pepper, ½ teaspoon white pepper, ½ teaspoon onion powder, ½ teaspoon garlic powder, ½ teaspoon sweet paprika, or smoked paprika, ¼ teaspoon old bay seasoning, 1 teaspoon nutritional yeast, ⅓ cup hot sauce (105 g), ¼ cup plain unsweetened soy milk (60 mL), or other non-dairy milk, 1 tablespoon dijon mustard, 5 cups safflower oil (1.2 L), or neutral oil, for frying"
Ham Fried Rice,"6 tablespoons sesame oil, divided, 1 cup Sam's Choice® Premium Spiral-Cut Ham (135 g), chopped, 2 large eggs, beaten, 4 green onions, chopped on the bias, divided, 1 cup bais-cut snap peas (150 g), 1 large carrot, diced, 3 cups white rice (600 g), or brown rice (using pre-packaged rice), 2 tablespoons soy sauce, 1 tablespoon fresh cilantro, chopped, 3 tablespoons sesame seeds, , for drizzling"
Chicken Bacon Ranch Pockets,"1 ⅓ cups warm water (315 mL), 2 ¼ teaspoons yeast, 1 teaspoon sugar, 3 ½ cups all-purpose flour (435 g), 1 teaspoon sea salt, 1 tablespoon mixed olive, plus 1 additional teaspoon, 1 ½ cups shredded chicken breast (185 g), 1 cup bacon (225 g), cooked and chopped, ⅔ cup ranch dressing (160 g), 1 ½ cups shredded cheddar cheese (150 g), plus 2 tablespoons for topping), 1 teaspoon olive oil"
Veggie Stuffed Steak Roll,"1 tablespoon oil,  plus more for searing, ½ red bell pepper, thinly sliced, ½ yellow bell pepper, thinly sliced, ½ white onion, thinly sliced, ½ teaspoon salt, plus more seasoning, ½ teaspoon black pepper, plus more for seasoning, 3 cloves garlic, minced, 2 lb flank steak (910 g), flattened as much as possible, 1 ½ cups spinach (60 g), ⅓ cup shredded mozzarella cheese (35 g), long toothpick, or short skewers"
Thai Green Curry With Chicken By Chef Fern,"3 thai eggplants, 6 oz chicken breast (170 g), thinly sliced, 1 tablespoon vegetable oil, 1 can coconut milk, 2 tablespoons green curry paste, 3 tablespoons fish sauce, 3 tablespoons granulated sugar, 2 oz bamboo shoot strip (55 g), 5 kaffir lime leaves, 2 oz red bell pepper (55 g), sliced, 1 can coconut milk, 1 cup fresh thai sweet basil (10 g), white rice, cooked, for serving, 1 teaspoon cumin seed, 1 teaspoon coriander seed, 1 teaspoon salt, 1 tablespoon white peppercorn, 2 stalks lemongrass, trimmed and thinly sliced, 7 cloves garlic, sliced, 10 thai green chilis, 5 small shallots, sliced, ½ cup fresh cilantro stem (20 g), 3 oz kaffir lime peel (85 g), 3 oz galangal (85 g), sliced, ½ cup kaffir lime leaf (5 g), 1 cup fresh thai sweet basil (10 g), 2 tablespoons shrimp paste, 1 cup fresh thai sweet basil (10 g), ¼ cup vegetable oil (60 mL)"
Lasagna Poppers,"1 tablespoon garlic, minced, ½ cup onion (75 g), chopped, 1 lb ground beef (455 g), 1 ½ cups marinara sauce (390 g), 8 oz shredded mozzarella cheese (225 g), salt, to taste, pepper, to taste, 1 ½ cups flour (190 g), 2 cups panko breadcrumbs (100 g), 4 eggs, 3 cups canola oil (720 mL), for frying - depending on size of pot used, 8 lasagna noodles, depending on amount of each filling"
Easy To Serve Chicken Parmesan Poppers,"14 cherry peppers, whole pickled, 14 balls mozzarella cheese, 1 lb ground chicken (455 g), 1 large egg, beaten, 1 cup shredded parmesan cheese (100 g), ¼ cup milk (60 mL), ½ cup bread crumbs (55 g), ¼ medium yellow onion, minced, 2 teaspoons fresh parsley, minced, 1 teaspoon garlic powder, 1 teaspoon pepper, 1 teaspoon kosher salt, 1 cup bread crumbs (115 g), ¼ cup shredded parmesan cheese (25 g), 1 teaspoon dried parsley, 1 teaspoon garlic powder, 1 teaspoon kosher salt, 3 large eggs, 1 cup all-purpose flour (125 g), canola oil, for frying, 2 cups marinara sauce (520 g), 4 slices mozzarella cheese, cut into quarters, fresh parsley, chopped, for garnish"
Reuben Sandwich,"¾ cup mayonnaise (180 g), ¼ cup ketchup (60 g), 1 tablespoon pickle relish, 2 teaspoons yellow mustard, 1 teaspoon worcestershire sauce, 1 teaspoon paprika, 2 tablespoons unsalted butter, 4 slices rye sandwich bread, 1 cup suerkraut (125 g), ½ lb corned beef (225 g), sliced, 4 slices swiss cheese"
Freezer Prep Chicken Fajitas,"2 boneless, skinless chicken breasts, 1 red onion, sliced, 1 green bell pepper, seeded and sliced, 1 yellow bell pepper, seeded and sliced, 1 orange bell pepper, seeded and sliced, 1 red bell pepper, seeded and sliced, 3 tablespoons lime juice, 2 tablespoons olive oil, 1 tablespoon garlic, minced, ½ teaspoon cumin, ½ teaspoon chili powder, salt, to taste, pepper, to taste"
Pesto Chicken-stuffed Garlic Bread,"13.8 oz pizza dough (390 g), 2 packages, ½ cup pesto (115 g), 2 cups shredded mozzarella cheese (200 g), 1 ½ cups chicken (185 g), cooked and shredded, ½ cup butter (115 g), melted, 1 tablespoon garlic powder, 1 tablespoon onion powder, 1 teaspoon pepper, 3 tablespoons fresh parsley, chopped, 1 cup grated parmesan cheese (110 g)"
Rose Dumplings,"3 ¹⁄₁ oz shrimp (100 g), cooked and chopped, 3 ½ oz ground pork (100 g), 2 teaspoons sake, salt, 2 teaspoons soy sauce, 1 teaspoon grated ginger, 1 clove garlic, grated, 1 oz Chinese chives (25 g), minced, 1 teaspoon sugar, 32 sheets dumpling wrappers or gyoza skins, ⅓ cup water (80 mL), 2 tablespoons sesame oil, 2 tablespoons rice vinegar, 2 tablespoons soy sauce, 2 tablespoons chili oil"
Roast Prime Rib With Garlic Herb Butter,"6 lb bone-in prime rib (2.7 kg), 3 tablespoons kosher salt, 3 tablespoons freshly ground black pepper, ½ cup unsalted butter, 1 stick, softened, 1 teaspoon lemon zest, ½ teaspoon kosher salt, 2 small garlic cloves, minced, 3 tablespoons fresh parsley, chopped, 1 ½ tablespoons fresh rosemary, ¼ teaspoon freshly ground black pepper"
Cheesecake “Chicken Nugget” Bites,"8 oz cream cheese (225 g), 1 package, room temperature, ½ cup powdered sugar (60 g), 1 teaspoon vanilla extract, ½ teaspoon salt, 2 cups graham cracker crumbs (170 g), 1 tablespoon cinnamon, ¼ cup raspberry preserves (30 g), 2 tablespoons chocolate syrup"
Chicken Caesar Flatbread Bowl,"⅓ cup self-rising flour (40 g), plus more for dusting, ¼ teaspoon kosher salt, 3 tablespoons whole milk greek yogurt, nonstick cooking spray, for greasing, 8 oz boneless, skinless chicken breast (225 g), kosher salt, to taste, black pepper, to taste, ¼ cup extra virgin olive oil (60 mL), divided, ½ teaspoon worcestershire sauce, 1 ½ tablespoons lemon juice, ½ teaspoon garlic, minced, 1 ½ teaspoons dijon mustard, 1 tablespoon grated parmesan cheese, plus more for garnish, 2 tablespoons whole milk greek yogurt, 2 cups romaine lettuce (145 g), chopped, ½ cup crouton (15 g), 2 metal bowls, 8 inches (20 cm)"
Tasty 101 Smash Burger,"½ cup mayonnaise, 1 tablespoon ketchup, 1 tablespoon dijon mustard, 4 kosher dill pickle slices, finely chopped, ¼ teaspoon garlic powder, 12 oz 80/20 ground beef chuck, 6 oz ground beef short rib, 6 oz ground beef brisket rib, 2 tablespoons dijon mustard, kosher salt, to taste, freshly ground black pepper, to taste, 2 tablespoons canola oil, divided, 8 slices american cheese, 4 large hamburger buns, 4 tablespoons unsalted butter, softened, 4 green leaf lettuce leaves, 4 slices beefsteak tomato"
Homemade Doritos Locos Tacos,"2 cups Doritos Nacho Cheese-Flavored Tortilla Chips (250 g), 1 cup all purpose flour (125 g), ½ cup masa harina (120 g), 2 tablespoons nacho cheese powder, plus more for dusting, ½ teaspoon kosher salt, 1 teaspoon baking powder, ½ cup vegetable shortening (120 mL), melted, ¾ cup water (180 mL), nonstick cooking spray, for greasing, ½ medium yellow onion, 3 cloves garlic, olive oil, to taste, 1 lb ground beef (450 g), 2 teaspoons ground cumin, ½ teaspoon ground coriander, ¼ teaspoon cayenne, 1 teaspoon garlic powder, 1 tablespoon granulated onion, 1 teaspoon paprika, 1 teaspoon chili powder, 1 teaspoon ground beef bouillon, ½ teaspoon msg, ¼ teaspoon sugar, kosher salt, to taste, 2 cups water (240 mL), divided, 2 tablespoons cornstarch, ½ cup sour cream (120 g), ½ cup iceberg lettuce (50 g), shredded, ½ cup shredded cheddar cheese (120 mL), 1 tomato, diced"
Carrot Bacon,"1 large carrot, 1 tablespoon olive oil, salt, to taste, pepper, to taste"
Bacon Green Bean Twists,"1 sheet puff pastry, ½ lb bacon (225 g), ½ lb green beans (225 g), trimmed, 1 egg, beaten, salt, to taste, pepper, to taste"
Chorizo Tomato Rotini Pasta,"1 tablespoon oil, 4 oz chorizo (110 g), chopped, ½ onion, chopped, 1 lb ground beef (455 g), 2 teaspoons salt, 2 teaspoons pepper, 3 cups tomato sauce (450 g), 1 ¼ cups rotini pasta (250 g), ½ cup parmesan cheese (50 g), ½ cup fresh basil (12 g), chopped"
Leftover Cheesy Bacon Rice Croquettes,"3 cups rice (690 g), cooked, 1 cup bacon (225 g), cooked and chopped, ½ cup shredded mozzarella cheese (50 g), ½ cup grated parmesan cheese (55 g), 3 cups italian breadcrumb (345 g), divided, 2 eggs, oil, for frying, marinara sauce, to serve"
Pan-fried Broccoli,"2 teaspoons olive oil, 1 head broccoli, cut into florets, ¼ teaspoon salt, ⅛ cup chicken stock (30 mL), 1 clove garlic, minced, red pepper flake, to taste"
Air Fryer Fried Chicken,"2 cups buttermilk (480 mL), 3 teaspoons kosher salt, divided, 2 teaspoons freshly ground black pepper, divided, 1 lb chicken drumstick (455 g), 1 cup all purpose flour (125 g), 1 teaspoon paprika, 1 teaspoon onion powder,, 1 teaspoon garlic powder, 2 large eggs, nonstick cooking spray, for greasing, honey, hot, for serving"
Air-Fried Garlic Popcorn Chicken,"½ cup all purpose flour (70 g), 2 teaspoons freshly ground black pepper, 2 teaspoons paprika, 4 tablespoons Lawry’s® Seasoned Salt, divided, plus 3 teaspoons, 5 large eggs, ½ cup whole milk (140 g), 3 cups cornflakes (380 g), crushed, 2 Large boneless skinless chicken breasts, cut into 1 in (2.54 cm) pieces, 2 ½ cups unsalted butter (570 g), divided, 8 cloves garlic, divided, 3 teaspoons garlic powder, divided, ranch dressing, for dipping"
Pork Adobo As Made By Jeri Mobley,"2 tablespoons avocado oil, 1 medium yellow onion, thinly sliced, 7 cloves garlic, minced, 2 lb boneless pork shoulder (910 g), cut into 2 inch (5 cm) pieces, ½ cup soy sauce (120 mL), 1 teaspoon freshly ground black pepper, ½ teaspoon whole black peppercorn, 2 teaspoons brown sugar, 3 dried bay leaves, ½ cup Datu Puti cane vinegar (120 mL), 1 cup water (240 mL), rice, jasmine, steamed, for serving"
Hearty Lamb Chops With Couscous,"2 teaspoons kosher salt, 2 tablespoons McCormick® Hearty Spice Blend, ½ teaspoon freshly ground black pepper, 2 lb lamb chop (1 kg), 2 teaspoons canola oil, kosher salt, to taste, freshly ground black pepper, to taste, 1 teaspoon McCormick® Hearty Spice Blend, 5 garlics, minced, 2 orange zests, 2 oranges, 1 orange zest, 1 orange juice, ½ cup fresh mint (25 g), finely chopped, 1 cup full-fat yogurt (245 g), 1 teaspoon McCormick® Hearty Spice Blend, kosher salt, to taste, freshly ground black pepper, to taste, 1 ¼ cups chicken broth (300 mL), 1 tablespoon butter, or olive oil, 1 pinch of kosher salt, 1 cup couscous (200 g), 2 pitted dates, chopped, olive oil, to taste, ¼ cup fresh parsley (10 g), finely chopped, 2 tablespoons chives, thinly sliced, toasted pine nut, for serving"
30-Minute Burger,"1 ½ cups water (360 mL), 1 ½ cups apple cider vinegar (360 mL), 1 tablespoon kosher salt, plus more to taste, 1 tablespoon sugar, 5 whole black peppercorns, ¼ teaspoon coriander seeds, 1 small red onion, thinly sliced, ¾ cup mayonnaise (185 g), ¼ cup ketchup (60 g), 2 tablespoons pickle, finely chopped, 1 clove garlic, minced, 1 teaspoon white wine vinegar, 2 lb ground beef (910 g), 80/20, 2 teaspoons kosher salt, to taste, 1 teaspoon freshly ground black pepper, to taste, 1 tablespoon grapeseed oil, 4 slices cheddar cheese, 4 sesame buns, 1 tomato, sliced, for serving, 4 leaves bibb lettuce, for serving, french fry, for serving"
Chicken Fries Poutine,"1 lb chicken breast (455 g), 1 teaspoon salt, plus more to taste, ½ teaspoon McCormick® ground black pepper, plus more to taste, ½ teaspoon ground white pepper, 1 teaspoon onion powder, 1 teaspoon garlic powder, ½ cup all-purpose flour (75 g), 3 large eggs, 2 cups panko bread crumbs (100 g), ½ cup vegetable oil (120 mL), 1 package McCormick® brown gravy mix, 4 oz cheese curd (115 g), thinly sliced chive, for garnish"
Instant Pot Pulled Pork,"1 boneless pork shoulder, cut into 3 in (7.6 cm) pieces, 1 tablespoon kosher salt, 2 teaspoons freshly ground black pepper, 2 tablespoons light brown sugar, 1 teaspoon paprika, 2 teaspoons ground cumin, ½ teaspoon ground mustard, 1 tablespoon grapeseed oil, 1 cup BBQ sauce (336 g), plus more for serving, 1 cup chicken stock (240 mL), bun, for serving, coleslaw, for serving"
Spaghetti Squash “Pasta” Meal Prep 2 Ways,"1 spaghetti squash, olive oil, salt, to taste, pepper, to taste, 4 cups asparagus (500 g), 2 cups cherry tomato (400 g), 3 cloves garlic, 1 tablespoon dried basil, 3 boneless, skinless chicken breasts, ¼ cup pesto (60 g), ½ cup marinara sauce (130 g), divided, 2 oz mozzarella cheese (55 g), sliced and divided, fresh basil, chopped to serve"
Shila’s Grandmother’s Picante De Carne,"1 lb sirloin steak (455 g), cut into cubes, salt, to taste, pepper, to taste, 1 teaspoon cumin seeds, 1 tablespoon canola oil, divided, 2 cups yellow onion (300 g), 2 teaspoons pureed garlic, 1 tablespoon aji amarillo paste, 2 cups golden potato (450 g), diced, 1 cup carrot (120 g), diced, 2 cups water (480 mL), 1 teaspoon chicken bouillon powder, 1 cup green peas (150 g), 1 cup peruvian corn (175 g), choclo, fresh or frozen, peruvian-style rice, or other cooked white rice, egg, cooked sunny-side up, fresh parsley, chopped"
Bacon-Wrapped Mozzarella Sticks,"bacon, string cheese, frozen, oil, for frying, toothpick, for support"
Chicken Cutlets,"1 lb boneless skinless chicken breast (425 g), 1 teaspoon kosher salt, plus more to taste, 1 teaspoon freshly ground black pepper, plus more to taste, 1 cup all purpose flour (125 g), 2 large eggs, 1 ½ cups panko breadcrumbs (170 g), 1 cup finely grated parmesan cheese (125 g), ¼ cup vegetable oil (60 mL), ¼ cup fresh parsley (10 g), for serving, lemon wedge, for serving"
Cheesy Potato Casserole,"6 russet potatoes, olive oil, salt, to taste, pepper, to taste, 10 slices bacon, cooked and crumbled, 3 cups sour cream (690 g), 4 cups shredded cheddar cheese (400 g), fresh chive, for garnish"
Steak And Potato Taco Nachos,"3 teaspoons salt, divided, 2 teaspoons pepper, 1 teaspoon onion powder, 1 teaspoon paprika, 1 teaspoon garlic powder, 1 teaspoon chili powder, 1 teaspoon cumin, 3 medium russet potatoes, scrubbed, 1 lb skirt steak (455 g), 1 tablespoon canola oil, 1 cup shredded cheese blend (100 g), pico de gallo, for serving, guacamole, for serving, 1 tablespoon fresh chives, finely chopped, sour cream, for serving"
Pork Cutlet Sliders,"1 pork tenderloin, 1 cup flour (125 g), 1 teaspoon salt, 1 teaspoon pepper, 2 eggs, 1 cup plain breadcrumbs (115 g), 2 tablespoons butter, 2 sweet onions, sliced, 1 cup beer (235 mL), 2 lemons, juiced, 4 slices cheese, quartered, we used swiss, ½ head red cabbage, thinly sliced, oil, for frying"
Jazzy Shrimp And Grits,"1 tablespoon McCormick® Jazzy Spice Blend, 1 teaspoon kosher salt, ½ teaspoon freshly ground black pepper, 1 lb raw shrimp (455 g), peeled and deveined, 4 cups water (960 mL), vegetable stock or chicken stock, 1 cup stone ground corn grits (150 g), 1 cup shredded white cheddar (100 g), 1 tablespoon unsalted butter, 1 teaspoon kosher salt, ½ teaspoon pepper, 4 strips bacon, uncooked, 3 cloves garlic, thinly sliced, ¼ cup dry white wine (60 mL), ¼ cup chicken stock (60 mL), or vegetable stock, 2 tablespoons fresh chives"
Pasta Salad,"½ lb bowtie pasta (225 g), cooked, ½ cup turkey (65 g), diced, ½ cup ham (75 g), diced, ½ cup bell pepper (50 g), diced, 2 tablespoons italian dressing"
