name,ingredients
New Year’s Typography Cake,"nonstick cooking spray, for greasing, 1 ¾ cups water (420 mL), divided, ⅔ cup oil (160 mL), divided, 8 large egg whites, divided, ½ cup all purpose flour (65 g), 2 boxes white cake mix, divided, ¼ teaspoon purple gel food coloring, ½ cup rainbow sprinkles (85 g), 1 jar vanilla frosting, gold flake, for decorating, assorted sprinkle, for decorating, 1 cookie cutter, wide number 2, 1 cookie cutter, winder number 0, sparkler candle, optional"
Blueberry Energy Bites,"1 cup dry oat (100 g), ¼ cup almond butter (60 g), ¼ cup honey (85 g), ½ cup dried blueberry (50 g), ¼ teaspoon cinnamon, ½ teaspoon vanilla, salt, optional"
Birthday Cake Dip,"1 can chickpeas, drained and rinsed, ½ cup nut butter (120 g), ⅓ cup honey (110 g), ¼ cup milk (60 mL), milk of choice, 1 tablespoon vanilla extract, salt, a pinch, 2 tablespoons sprinkles"
Rainbow Sheet-Pan Pizza,"1 dough, enough for 2 pizzas, 1 tablespoon brown sugar, 1 cup warm water (240 mL), 2 teaspoons active dry yeast, 4 small beets, roasted, peeled, and pureed, 3 tablespoons olive oil, divided, 2 teaspoons kosher salt, 4 cups all-purpose flour (500 g), your choice of toppings, enough for 1 pizza, 1 ½ tablespoons olive oil, 1 ½ cups pizza sauce (390 g), 1 cup shredded mozzarella cheese (100 g), 1 pt cherry tomato (400 g), 1 orange bell pepper, diced, 1 yellow bell pepper, diced, 1 cup fresh spinach (40 g), chopped, 1 cup purple sweet potato (200 g), diced and roasted, salt, to taste, pepper, to taste, 1 teaspoon dried oregano, fresh basil, sliced, for serving"
"Eggplant “Meat""balls","1 water, or cooking oil, 1 eggplant, cut into 1-in (2-cm) cubes, 1 water, or vegetable broth, as needed, 1 small onion, diced, 1 stalk celery, 3 cloves garlic, minced, 1 cup whole wheat breadcrumbs (115 g), ¼ cup grated parmesan cheese (30 g), 2 tablespoons fresh parsley, chopped, 2 tablespoons fresh basil, chopped, 1 teaspoon dried oregano, ½ teaspoon salt, ½ teaspoon pepper, 1 egg"
Sheet Pan Tofu 3 Ways,"28 oz extra firm tofu (795 g), drained, 2 tablespoons low sodium soy sauce, ¾ teaspoon garlic powder, divided, ½ cup all-purpose flour (60 g), 1 tablespoon corn starch, ½ cup unsweetened non-dairy milk (120 mL), ½ cup panko bread crumbs (25 g), 1 tablespoon nutritional yeast, 1 teaspoon paprika, ¼ teaspoon cayenne, ½ teaspoon kosher salt, ¼ teaspoon pepper, olive oil, to taste, vegan teriyaki sauce, to taste, vegan bbq sauce, to taste"
Cinnamon Sugar Dippers,"1 tube pizza dough, refrigerated, ½ cup butter (115 mL), melted, ½ cup sugar (100 g), 1 tablespoon cinnamon"
Avocado Deviled Eggs,"6 hard-boiled eggs, peeled, ½ avocado, diced, ¼ cup greek yogurt (70 g), ½ tablespoon mustard, 1 ½ teaspoons lemon juice, salt, to taste, pepper, to taste, paprika, for sprinkling"
Fried Heirloom Tomatoes With Homemade Buttermilk Ranch,"¾ cup sour cream (170 g), 3 tablespoons mayonnaise, ⅓ cup buttermilk (80 mL), 1 tablespoon lemon juce, 2 tablespoons fresh dill, minced, loosely packed, ½ teaspoon freshly ground black pepper, 1 teaspoon onion powder, ¾ teaspoon garlic powder, 1 teaspoon kosher salt, 1 ½ lb heirloom tomato (680 g), 1 ¼ teaspoons kosher salt, plus more to taste, 1 cup all purpose flour (125 g), divided, 1 cup cornmeal (150 g), medium-grind, ¼ teaspoon cayenne, to taste, 1 teaspoon garlic powder, 2 large eggs, 1 cup buttermilk (240 mL), canola oil, for frying"
Emoji Fries,"3 russet potatoes, peeled and cooked, 3 tablespoons cornstarch, ¼ cup all-purpose flour (30 g), 3 tablespoons bread crumbs, 1 egg, salt, to taste, pepper, to taste, peanut or vegetable oil, for frying"
Mushroom Risotto By Marcel Vigneron,"2 cups dried shiitake mushroom (150 g), 2 qt filtered water (2 L), 1 tablespoon grapeseed oil, 8 oz oyster mushroom (225 g), torn into pieces, 1 sprig fresh thyme, 1 clove garlic, skin on, smashed, 1 tablespoon butter, salt, to taste, 2 tablespoons olive oil, 1 ½ cups shallot (150 g), minced, ¼ cup butter (55 g), 1 ½ cups sushi rice (300 g), 1 bay leaf, 1 clove garlic, ⅔ cup dry white wine (155 mL), 8 cups mushroom stock (2 L), 1 cup frozen peas (150 g), salt, to taste, ¼ cup butter (60 g), 1 drop white truffle oil, 1 teaspoon rayu oil, korean garlic chili oil, ¼ cup pine nuts (35 g), ⅔ cup grated parmesan cheese (75 g), use vegetarian parmesan to make the dish vegetarian, pine nut, wood sorrel, grated parmesan cheese, olive oil"
Cinnamon Roll Coffee Cake,"nonstick cooking spray, for greasing, ½ cup unsalted butter (115 g), softened, ½ cup brown sugar (100 g), 1 teaspoon kosher salt, 1 tablespoon all-purpose flour, 3 teaspoons McCormick® Ground Cinnamon, ½ cup chopped pecans (60 g), 3 cups all-purpose flour (375 g), 1 cup granulated sugar (200 g), 4 teaspoons baking powder, 1 teaspoon kosher salt, 1 ½ cups whole milk (360 mL), 2 large eggs, 2 teaspoons vanilla extract, ½ cup unsalted butter (115 g), melted, 4 oz cream cheese (105 g), softened, ⅓ cup powdered sugar (35 g), 1 tablespoon whole milk, ¼ teaspoon kosher salt"
Grilled Sweet Corn With Lemon Pepper Butter,"2 tablespoons unsalted butter, softened, 2 tablespoons lemon zest, 1 tablespoon lemon pepper seasoning, grapeseed oil or nonstick cooking spray, for greasing, 4 ears sweet corn, husks removed, 1 tablespoon minced fresh flat-leaf parsley, for garnish, lemon wedge, for serving"
Pesto Mozzarella Cheese Balls,"2 cans biscuit dough, 4 oz mozzarella cheese (115 g), cut into 20 equal cubes, 8 oz basil pesto (225 g), 4 tablespoons butter, melted, 2 cloves garlic cloves"
Holiday Sheet Pan Cheesecake Bars,"24 graham crackers, crushed, plus 3, broken into quarters, divided, 12 tablespoons unsalted butter, 1 1/2 sticks, melted, 32 oz cream cheese (905 g), room temperature, 1 ½ cups sugar (300 g), 4 large eggs, ¼ cup sour cream (55 g), 2 teaspoons vanilla extract, ¾ cup sweet potato puree (170 g), ¼ teaspoon cinnamon, 1 pinch ground nutmeg, 1 cup chopped pecans (125 g), ⅓ cup chocolate hazelnut spread (100 g), ¼ cup semi sweet chocolate (55 g), melted, ¼ teaspoon cinnamon, ¾ cup apple pie filling (150 g), ¾ cup pumpkin puree (170 g), 1 teaspoon pumpkin pie spice"
Peanut Butter Pumpkin “Fudge”,"2 cups nut butter (480 g), of preference, 1 cup pumpkin puree (225 g), ½ cup coconut  oil (120 mL), ¼ cup maple syrup (55 g), 2 teaspoons vanilla extract, ½ teaspoon pumpkin pie spice, or ¼ teaspoon cinnamon and ¼ teaspoon nutmeg, ¼ teaspoon flaky sea salt, plus more for garnish"
Festive Stuffed Butternut Squash,"1 butternut squash, 2 tablespoons olive oil, divided, ½ onion, diced, 2 cloves garlic, ¾ cup chickpeas (150 g), 1 teaspoon fresh thyme, 1 teaspoon dried sage, 1 teaspoon salt, pepper, to taste, ½ cup quinoa (85 g), uncooked, 1 ½ cups vegetable broth (355 mL), 2 cups kale (135 g), ¼ cup pumpkin seeds (30 g), ¼ cup dried cranberries (30 g), cooking twine"
Blooming Baked Potato,"1 russet potato, 1 tablespoon fresh parsley, chopped, 2 cloves garlic, minced, 3 tablespoons butter, melted, ¼ teaspoon salt, 1 pinch black pepper, 2 tablespoons shredded mozzarella cheese, 1 tablespoon shredded parmesan cheese"
Avocado Cacao Smoothie,"⅓ cup ice (50 g), ½ medium banana, plus more, sliced for garnish, ⅓ cup quick oat (35 g), 2 tablespoons almond butter, plus more for garnish, 2 tablespoons raw cacao powder, ¼ avocado, 1 tablespoon honey, 1 ¼ cups non dairy milk (300 mL), of your choice"
Easy Cast-Iron Cheesy Asparagus Quiche,"olive oil, to taste, 1 bunch asparagus, trimmed and chopped into 3-in (7 cm) pieces, 2 teaspoons kosher salt, divided, 2 teaspoons freshly ground black pepper, divided, 8 tablespoons unsalted butter, 2 cups all-purpose flour (250 g), ½ teaspoon baking powder, ¾ cup grated parmesan cheese (80 g), divided, ¼ cup cold water (60 mL), 6 large eggs, ⅓ cup sour cream (75 g), ⅔ cup half-and-half (160 mL), 1 ½ cups shredded sharp cheddar cheese (150 g), 1 cup cherry tomatoes (200 g), halved"
Four Cheese Ravioli With Rosemary Butter Sauce,"2 ⅓ cups ""00"" pasta flour (300 g), plus more for dusting, 3 large eggs, 1 cup ricotta cheese (225 g), ½ cup cream cheese (100 g), ½ cup grated mozzarella cheese (60 g), ½ cup grated cheddar cheese (60 g), 5 g finely chopped fresh parsley (5 g), kosher salt,  to taste, freshly ground black pepper, to taste, water, or beaten egg white, for brushing, 2 tablespoons unsalted butter, ¾ cup pine nuts (100 g), 2 sprigs fresh rosemary leaves, finely chopped"
Vegan French Toast,"15 oz chickpeas (425 g), 13.5 oz coconut cream (380 g), chilled overnight, 4 tablespoons maple syrup, divided, plus more for serving, 2 teaspoons vanilla extract, divided, 13.5 fl oz full-fat coconut milk (400 mL), 2 teaspoons cinnamon, 8 slices white sourdough bread, 1 tablespoon coconut oil, divided, ½ cup raspberry (75 g), ½ cup fresh blueberry (75 g)"
Somali Bariis By Amal Dalmar,"1 tablespoon ground cumin, 1 tablespoon ground coriander, 1 teaspoon ground turmeric, 1 teaspoon ground cardamom, 1 teaspoon black pepper, ¼ teaspoon ground cloves, ¼ teaspoon nutmeg, ¼ cup vegetable oil (60 mL), 1 medium yellow onion, thinly sliced, 3 cloves garlic, thinly sliced, 1 small tomato, diced, 1 cinnamon stick, salt, to taste, 1 vegetable stock cube, ¼ cup fresh cilantro (10 g), chopped, 1 tablespoon xawaash, xawaash, 2 cups basmati rice (400 g), soaked for at least 1 hour and drained, 2 ½ cups hot water (600 mL), 1 drop red food coloring, mixed with 1 teaspoon of water, 3 drops orange food coloring, mixed with 1 teaspoon of water, ¼ cup raisin (40 g), 1 large russet potato, cut into 1/4-in (6-mm) thick matchsticks and patted dry, ⅛ teaspoon orange food coloring, mixed with 1/2 teaspoon of water, oil, for frying, 1 medium yellow onion, thinly sliced, ½ red bell pepper, sliced"
Tex Mex Guacamole,"2 avocados, pitted, peeled, and diced, ½ cup cooked corn (85 g), ½ red onion, minced, ½ jalapeño, seeded and minced, ½ cup canned black beans (85 g), drained and rinsed, 1 lime, juiced, kosher salt, to taste, freshly ground black pepper, to taste, tortilla chip, for serving"
Microwaved Veggie Rice Bowl,"½ cup rice (100 g), 1 cup water (470 mL), 1 teaspoon olive oil, ¼ cup black beans (40 g), ¼ cup tomato (50 g), chopped, salt, to taste, pepper, to taste, ½ avocado, chopped, fresh cilantro, to serve"
Cool Ranch Popcorn,"2 tablespoons dry ranch dressing mix, 1 teaspoon paprika, ½ teaspoon garlic powder, ½ teaspoon onion powder, 1 teaspoon kosher salt, 1 ½ tablespoons coconut oil, ⅓ cup corn kernel (55 g), 2 tablespoons olive oil"
Pull-Apart Breadstick Blanket,"2 lb pizza dough (910 g), 16 mozzarella string cheeses, each cut into 3 equal pieces, 3 tablespoons olive oil, 1 teaspoon garlic powder, ¼ cup grated parmesan cheese (30 g), 3 tablespoons fresh parsley, chopped, marinara sauce, for dipping"
Sheet-Pan Bruschetta,"1 package pizza dough, 1 tablespoon olive oil, 2 cups tomato (400 g), chopped, ¼ cup fresh basil (10 g), ¼ cup fresh parsley (10 g), chopped, 3 cloves garlic, minced, salt, to taste, pepper, to taste, ½ lb fresh mozzarella cheese (225 g), sliced, ¼ cup balsamic glaze (60 mL), to serve"
Summer Fruit Quinoa Salad,"1 cup water (235 mL), 1 ½ cups orange juice (355 mL), 1 cup quinoa (170 g), strawberry, blueberry, mango, cubed, fresh basil, chopped, for garnish, ½ cup lime juice (120 mL), 1 tablespoon honey"
Pineapple Upside Down Pancakes,"2 cups flour (250 g), 2 teaspoons baking powder, 1 ½ teaspoons baking soda, ½ teaspoon salt, ¼ cup sugar (50 g), 1 ½ cups milk (355 mL), ½ teaspoon vanilla extract, ½ cup butter (110 g), 1/4 cup (55g) melted, plus additional for frying, ¼ cup brown sugar (55 g), 1 ½ fl oz spiced rum (45 mL), optional, 20 oz canned pineapple ring with juice (600 mL), 1 can, we got about ½ cup (180 ml) of juice once separated from the fruit, maraschino cherry"
Trail Mix Granola Rolls,"3 cups rolled oats (240 g), 1 cup chunky peanut butter (240 g), ¾ cup honey (250 g), 1 teaspoon kosher salt, 1 cup raisin (150 g), 1 cup peanuts (125 g), 1 cup golden raisin (150 g)"
Cake Batter Frozen Yogurt,"8 oz cream cheese (225 g), 1 cup vanilla yogurt (245 g), 3 tablespoons honey, 1 teaspoon almond extract, ½ cup rainbow sprinkles (80 g)"
Mango Float,"5 mangoes, ripe but not soft, 4 cups heavy cream (960 mL), or canned all-purpose cream, chilled overnight, 1 can condensed milk, chilled overnight, 2 teaspoons vanilla extract, ½ teaspoon kosher salt, 21 crackers graham cracker, plus more, crushed, for topping"
"Watermelon ""Poke"" Bowl","1 mini watermelon, sliced, 6 tablespoons soy sauce, 2 teaspoons rice vinegar, 1 tablespoon sesame oil, 1 lime, juiced, 1 tablespoon agave nectar, 2 scallions, minced, 2 tablespoons fresh ginger, minced, 2 tablespoons white sesame seeds, toasted, 1 teaspoon red chile flakes, 1 medium cucumber, 6 tablespoons mayonnaise, 2 tablespoons  sriracha, white rice, cooked, for serving, avocado, sliced, for serving, shelled edamame, for serving, nori sheet, for serving, pickled ginger, for serving, fresh cilantro, for serving, peanut, crushed, for serving, black sesame seed, for garnish, optional"
Blueberry Chocolate Energy Bars,"1 cup raw almond (140 g), 1 cup raw walnut (100 g), 2 ½ cups pitted date (425 g), roughly chopped, 1 teaspoon salt, plus more to taste, ½ cup water (120 mL), 1 ½ cups brown rice cereal (45 g), 1 ½ cups old fashion oat (150 g), ½ cup dried blueberry (50 g), ½ tablespoon cinnamon, 3 cups dark chocolate (510 g), chopped, 2 tablespoons coconut oil"
Halloween Pumpkin Deviled Eggs,"6 hard-boiled eggs, 3 tablespoons dijon mustard, ¼ cup mayonnaise (60 g), 1 teaspoon paprika, plus additional for garnish, salt, to taste, pepper, to taste, fresh chive, finely chopped, for garnish"
Avocado Wedges,"3 avocados, ripe, 2 eggs, lightly beaten, 1 cup flour (125 g), 2 cups panko breadcrumbs (100 g), salt, to taste, cayenne pepper, to taste"
Healthier Cookie Fruit Pizza,"2 cups cashews (260 g), 1 ½ cups oat flour (135 g), 1 pinch salt, ⅓ cup pure maple syrup (110 g), 2 tablespoons milk, of choice, or water, 1 teaspoon vanilla extract, 1 ½ cups greek yogurt (425 g), 2 tablespoons pure maple syrup, 1 teaspoon vanilla extract, fresh fruit, sliced, of your choice, 1 lemon, zested, optional"
Cauliflower Soup,"6 cups water (1.4 L), salt, to taste, 1 head cauliflower, pepper, to taste"
Spinach Pasta,"1 tablespoon olive oil, 5 oz spinach (140 g), 2 cups all-purpose flour (250 g), 1 tablespoon salt, plus ¼ teaspoon, divided, 2 tablespoons water, vegetable, roasted, for serving, pesto, for serving, fresh basil, for serving"
Roasted Rosemary Garlic Loaf,"2 heads garlic, ¼ cup olive oil (60 mL), plus 2 table spoons, 2 ½ teaspoons kosher salt, divided, 2 ¼ cups bread flour (280 g), plus more for dusting, 1 ¼ cups whole wheat flour (155 g), 3 sprigs fresh rosemary, minced, 1 ½ cups warm water (360 mL), 1 tablespoon instant yeast"
Grilled Tri-Tip With Rosemary Glaze,"1 tablespoon freshly ground black pepper, 1 tablespoon mustard powder, 1 tablespoon smoked paprika, 1 tablespoon garlic powder, 1 tablespoon onion powder, 1 ½ tablespoons kosher salt, 1 ½ lb tri-tip (680 g), ¾ cup light brown sugar (165 g), 6 tablespoons butter, 3 large sprigs fresh rosemary, ½ cup worcestershire sauce (120 mL)"
Buffalo Popcorn,"1 teaspoon paprika, ¼ teaspoon cayenne pepper, 1 teaspoon kosher salt, 1 tablespoon sugar, 2 tablespoons hot sauce, 2 tablespoons olive oil, 1 ½ tablespoons coconut oil, ⅓ cup yellow popcorn kernals (55 g)"
Loaded Savory Vegetable Crostata,"¾ cup all purpose flour (95 g), plus more for dusting, ¾ cup whole wheat flour (95 g), ½ teaspoon kosher salt, 6 tablespoons unsalted butter, cubed and chilled, 3 tablespoons cold water, 3 tablespoons olive oil, divided, 6 cloves garlic, peeled and stems removed, 1 large yellow onion, thinly sliced, 1 ½ teaspoons kosher salt, divided, 2 medium red potatoes, thinly sliced, ⅓ cup water (80 mL), ¼ teaspoon red pepper flakes, 2 rainbow swiss chards, stem and leaves separated, thinly sliced, 8 oz goat cheese (225 g), room temperature, 1 large egg, beaten"
Rice Noodle Pancakes With Chili Sauce,"¾ cup water (180 mL), ¼ cup vinegar (60 mL), ½ cup sugar (100 g), ½ tablespoon salt, 3 cloves garlic, 2 serrano peppers, deseeded, 1 tablespoon cornstarch, 2 tablespoons water, 2 servings rice noodle, 5 cups water (1 ¼ L), boiling, 1 cup shredded carrots (110 g), ½ cup scallion (50 g), chopped, 1 teaspoon grated ginger, 1 tablespoon sesame oil, 2 eggs, beaten"
Chocolate Peanut Butter Rice Treats,"2 cups peanut butter (480 g), divided, 3 cups marshmallow (150 g), 3 cups crispy rice cereal (60 g), 1 ½ cups chocolate candy (305 g), 2 cups chocolate chips (450 g), melted"
Herb-roasted Potatoes With Lime,"2 lb small potato (905 g), halved, 4 tablespoons butter, melted, 2 tablespoons shallot, minced, 4 cloves garlic, minced, 3 sprigs fresh thyme, 1 sprig fresh rosemary, salt, to taste, pepper, to taste, 1 lime, juiced"
60-Minute Apple Pie,"1 ½ lb Golden Delicious apples (650 g), 1 ½ cups gala apple (650 g), ¾ cup brown sugar (150 g), ½ lemon, juiced, 2 tablespoons cornstarch, 1 ½ teaspoons cinnamon, ¼ teaspoon nutmeg, ½ teaspoon kosher salt, all purpose flour, for dusting, 2 store-bought pie dough rounds, divided, 1 large egg, beaten with 1 tablespoon of water, 1 tablespoon raw sugar"
Zesty Spinach Dip,"20 oz frozen spinach (570 g), 6 oz cream cheese (170 g), cubed, 1 ¼ cups shredded mozzarella cheese (125 g), divided, 5 tablespoons grated parmesan cheese, divided, 1 tablespoon Tasty Zesty Spice Blend, plus more for topping, ½ teaspoon kosher salt, chip, or carrots or celery sticks, for serving"
Lighter Chocolate Peanut Butter Pie,"2 cups nuts (280 g), of choice, 1 cup oat flour (90 g), ½ cup dark cocoa powder (60 g), ⅓ cup honey (113 g), or preferred natural sweetener, 2 tablespoons milk, of choice, as needed, ¼ teaspoon salt, 2 cups greek yogurt (570 g), 1 ½ cups peanut butter (360 g), ¼ cup honey (85 g), or preferred natural sweetener, 1 teaspoon vanilla extract, 1 pinch salt, 1 dark chocolate chip, to taste"
Air Fryer Crispy Honey Soy Tofu,"1 lb extra firm tofu (455 g), ⅓ cup potato starch (40 g), ½ teaspoon McCormick® ground ginger, 2 teaspoons onion powder, 1 teaspoon McCormick® Paprika, ½ teaspoon freshly ground black pepper, 2 teaspoons garlic powder, 1 teaspoon kosher salt, nonstick cooking spray, for greasing, ¼ cup soy sauce (60 mL), ¼ cup brown sugar (50 g), 1 ½ tablespoons lime juice, ¼ teaspoon toasted sesame oil, 1 tablespoon grated fresh ginger, 3 tablespoons honey, 1 ½ tablespoons sambal, 1 tablespoon garlic, minced, 2 teaspoons rice wine, ¼ cup water (60 mL), plus more as needed, 2 teaspoons cornstarch, 1 teaspoon scallion greens, sliced, ½ teaspoon sesame seeds, 1 lime, cut into wedges, steamed rice, vegetable, steamed"
Nourishing Rainbow Protein Pot,"¼ cup tahini (55 g), 1 tablespoon apple cider vinegar, 2 tablespoons fresh lemon juice, 1 tablespoon maple syrup, 2 cloves garlic, minced, ¼ cup water (60 mL), 1 teaspoon kosher salt, 1 teaspoon freshly ground black pepper, 7 oz firm tofu (200 g), sliced in half, 1 tablespoon olive oil, ½ cup dry quinoa (85 g), rinsed, 1 ½ cups vegetable stock (360 mL), ¼ cup cherry tomatoes (50 g), ⅓ cup sliced carrot (40 g), ½ cup chopped yellow bell pepper (50 g), ½ cup snap peas (50 g), ¼ cup large red onion (35 g), sliced, 1 cup shredded purple cabbage (100 g), kosher salt, to taste"
“Noocho” Cheese Dip,"2 large potatoes, peeled, cut into 1 inch (2 1/2 cm) chunks and boiled, 2 large carrots, peeled, cut into 1 inch (2 1/2 cm) chunks and boiled, ⅓ cup olive oil (80 mL), ⅓ cup water (80 mL), 2 tablespoons lemon juice, 1 teaspoon salt, 1 teaspoon pepper, 1 teaspoon garlic powder, ½ cup nutritional yeast (30 g)"
Tofu Scramble Breakfast Burrito,"3 medium yukon  potatoes, peeled and cubed, olive oil, to taste, ½ teaspoon smoked paprika, ½ teaspoon dried oregano, 3 teaspoons garlic powder, divided, kosher salt, to taste, pepper, to taste, 14 oz extra firm tofu (395 g), 1 block, 3 tablespoons low sodium soy sauce, 3 tablespoons nutritional yeast, 1 teaspoon onion powder, ½ teaspoon ground turmeric, 1 cup grape tomatoes (150 g), halved, 3 cups fresh spinach (120 g), 4 large flour tortillas, 1 avocado, for serving, diced, hot sauce, for serving"
Roasted Cauliflower With Tahini Yogurt,"2 large heads cauliflower, 6 tablespoons olive oil, 1 ¼ teaspoons kosher salt,, ¼ teaspoon black pepper, 1 tablespoon za'atar, 1 teaspoon ground cumin, 1 cup full-fat greek yogurt (245 g), 3 tablespoons tahini, 1 lemon, zested, 1 lemon, juiced, 1 tablespoon extra virgin olive oil, good-quality, ½ teaspoon kosher salt, ¼ teaspoon black pepper, ¼ cup fresh mint leaf (10 g), torn if large, ½ cup pomegranate seeds (85 g), ¼ cup pine nuts (30 g), toasted, 1 tablespoon extra virgin olive oil"
Frosted Nuts,"4 cups walnuts (400 g), 2 egg whites, ½ cup sugar (100 g), ⅛ teaspoon salt"
"Arugula, Peach, And Goat Cheese Flatbread","¾ cup warm water (180 mL), plus 2 tablespoons, 1 ½ teaspoons instant yeast, 1 cup all purpose flour (125 g), plus more for dusting, 1 cup whole wheat flour (130 g), 1 ½ teaspoons kosher salt, 1 teaspoon olive oil, plus more for brushing, 2 ½ tablespoons olive oil, divided, 1 medium yellow onion, thinly sliced, ¾ teaspoon kosher salt, divided, ½ teaspoon black pepper, 1 teaspoon balsamic vinegar, 6 cups fresh arugula (120 g), 2 medium peaches, thinly sliced, 4 oz goat cheese (115 g), crumbled, 2 tablespoons balsamic glaze"
Cajun Spice Blend,"2 tablespoons garlic powder, 1 tablespoon paprika, 1 tablespoon onion powder, 2 teaspoons cayenne pepper, 2 teaspoons dried oregano, 2 teaspoons dried thyme, 1 teaspoon salt, 1 teaspoon pepper"
Watermelon Feta Salad Cups,"½ large seedless watermelon, 1 ½ cups cucumber (200 g), diced, ½ cup feta cheese (55 g), crumbled, 2 tablespoons fresh mint, chopped, plus more for garnish, 2 teaspoons olive oil, salt, to taste"
Lentil Nuggets,"1 ½ cups lentils (255 g), 1 carrot, sliced, ½ cup corn (85 g), ½ cup pea (75 g), 1 cup shredded cheddar cheese (115 g), we used vegan, 1 teaspoon dried oregano, 1 teaspoon salt, 1 teaspoon pepper, ½ teaspoon red pepper flakes, 1 clove garlic"
Sweet And Salty Roasted Almonds,"1 cup almond (140 g), whole, ¼ teaspoon salt, 1 pinch cayenne pepper, optional, 2 tablespoons honey, 1 teaspoon olive oil"
Funfetti Mug Cake,"nonstick cooking spray, for greasing, ½ cup all purpose flour (60 g), ¼ cup sugar (50 g), ¾ teaspoon baking powder, 2 tablespoons coconut oil, melted, 6 tablespoons non-dairy milk, ½ teaspoon Kroger® Pure Vanilla Extract, 2 tablespoons Simple Truth™ Rainbow Sprinkles"
Cinnamon Syrup-Glazed Doughnuts,"¼ cup caster sugar (50 g), ¼ cup brown sugar (55 g), 2 eggs, 2 tablespoons butter, melted, 1 ⅔ cups flour (200 g), ¼ cup soybean flour (30 g), ½ teaspoon baking powder, 4 cups oil (1 L), for frying, ⅓ cup sugar (65 g), 2 teaspoons ground cinnamon, 1 tablespoon brown sugar syrup, for coating"
Mixed Berry Crepe Cones,"½ cup all-purpose flour (60 g), ½ teaspoon salt, ½ teaspoon sugar, 2 eggs, 2 tablespoons butter, melted, ⅔ cup whole milk (155 mL), 2 cups strawberry (200 g), quartered, 2 cups blackberry (290 g), 2 cups blueberry (200 g), 2 cups raspberry (250 g), 1 cup whipped cream (60 g)"
Vegetarian “Lobster” Rolls,"28 oz hearts of palm (795 g), 2 jars, drained, celery, 1 large stalk, or 2 small stalks, 2 tablespoons fresh dill, chopped, 2 tablespoons fresh chives, plus more for garnish, 1 teaspoon old bay seasoning, salt, to taste, pepper, to taste, 1 ½ lemons, juiced, ⅓ cup mayonnaise (80 g), 4 long potato rolls, 2 tablespoons melted butter"
Cheese-Stuffed Jalapeño Poppers,"12 jalapeño peppers, 1 block pepper jack cheese, 4 eggs, 2 cups flour (250 g), as needed, 2 cups bread crumbs (230 g), as needed, 24 toothpicks"
Red Wine Pasta,"2 cups red wine (480 mL), 3 cups water (720 mL), salt, to taste, 16 oz spaghetti (455 g), 2 tablespoons butter, 2 cloves garlic, smashed, ¼ cup pine nuts (35 g), ½ teaspoon red pepper flakes, grated parmesan cheese, for serving"
Goat Cheese And Rosemary Mashed Butternut Squash,"1 ½ lb butternut squash (680 g), peeled, seeds removed, and cubed, 3 oz goat cheese (85 g), 2 tablespoons milk, 1 tablespoon fresh rosemary, minced, salt, to taste, black pepper, to taste"
Football Macarons,"1 ⅓ cups powdered sugar (145 g), ⅔ cup finely ground almond flour (65 g), 2 tablespoons cocoa powder, ½ teaspoon kosher salt, divided, 3 large egg whites, room temperature, ¼ cup granulated sugar (50 g), ½ teaspoon vanilla extract, 3 drops orange gel food coloring, nonstick cooking spray, for greasing, ¼ stick unsalted butter, room temperature, ¼ cup creamy peanut butter (60 g), ¼ teaspoon vanilla extract, ½ cup powdered sugar (55 g), ¼ cup powdered sugar (25 g), ½ teaspoon meringue powder, 1 teaspoon milk, ¼ teaspoon vanilla extract, 1 teaspoon water, 12 drops yellow liquid food coloring, 6 drops green liquid food coloring, 2 cups sweetened coconut flakes (200 g), shredded"
Sweet Potato And Chickpea Nuggets,"3 tablespoons water, 1 tablespoon flax meal, 2 sweet potatoes, cubed, 15 oz can of chickpeas (439 g), drained and rinsed, ¼ cup chopped fresh basil (10 g), 2 cloves garlic, 1 teaspoon kosher salt, 1 teaspoon freshly ground black pepper, 1 teaspoon onion powder, ½ cup all-purpose flour (60 g), 1 cup bread crumbs (115 g), sauce of choice, for dipping"
Berry Cobbler For One,"¼ cup flour (30 g), ¼ teaspoon baking powder, 2 tablespoons sugar, divided, 1 tablespoon butter, cold, cubed, 2 tablespoons milk, 1 cup mixed berries (150 g), fresh or frozen, 1 tablespoon water"
Caprese Zucchini-Wrapped Quiche,"nonstick cooking spray, 2 medium zucchinis, 6 large eggs, ½ cup diced tomato (100 g), ½ cup milk (120 mL), salt, to taste, pepper, to taste, ½ cup fresh mozzarella cheese (55 g), diced, fresh basil, chopped, for sprinkling"
Rainbow Croissants,"⅔ cup whole milk (170 mL), ⅔ cup water (170 mL), 5 cups unbleached all-purpose flour (600 g), plus more for dusting, ¼ cup granulated sugar (45 g), 1 tablespoon kosher salt, 1 tablespoon instant dry yeast, 3 tablespoons unsalted european-style butter, cubed, softened, 5 food colorings, different colors, 1 ¼ cups unsalted european-style butter (275 g), shaped into an 8X6-in (20x15-cm)  rectangle, cold, 1 large egg, beaten, food-safe glove"
"Bean And Cheese Toaster ""Quesadilla""","1 large flour tortilla, ¼ cup refried beans (40 g), 5 slices jalapeño, ¼ cup shredded cheese blend (25 g), salsa, for serving"
